Date,Country_Region,Difference,Case_Type,Cases,Lat,Long
2020-02-25,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-24,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-23,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-22,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-21,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-20,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-02,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-19,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-18,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-17,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-16,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-15,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-14,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-13,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-12,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-11,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-10,Netherlands,0,Deaths,0,52.1326,5.2913
2020-02-01,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-31,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-30,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-29,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-28,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-27,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-26,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-25,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-24,Netherlands,0,Deaths,0,52.1326,5.2913
2020-01-23,Netherlands,0,Deaths,0,52.1326,5.2913
2020-03-09,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-08,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-07,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-06,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-05,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-04,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-03,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-23,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-22,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-21,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-20,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-02,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-19,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-18,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-17,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-16,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-15,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-14,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-13,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-12,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-11,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-10,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-01,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-09,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-08,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-07,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-06,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-05,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-04,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-03,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-29,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-28,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-27,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-26,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-25,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-24,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-23,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-22,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-21,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-20,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-02,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-19,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-18,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-17,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-16,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-15,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-14,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-13,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-12,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-11,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-10,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-02-01,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-31,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-30,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-29,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-28,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-27,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-26,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-25,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-24,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-01-23,Netherlands,0,Deaths,0,18.0425,-63.0548
2020-03-09,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-08,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-07,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-06,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-05,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-04,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-03,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-23,Netherlands,0,Deaths,1,12.1696,-68.99
2020-03-22,Netherlands,0,Deaths,1,12.1696,-68.99
2020-03-21,Netherlands,0,Deaths,1,12.1696,-68.99
2020-03-20,Netherlands,0,Deaths,1,12.1696,-68.99
2020-03-02,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-19,Netherlands,1,Deaths,1,12.1696,-68.99
2020-03-18,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-17,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-16,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-15,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-14,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-13,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-12,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-11,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-10,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-01,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-09,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-08,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-07,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-06,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-05,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-04,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-03,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-29,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-28,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-27,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-26,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-25,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-24,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-23,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-22,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-21,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-20,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-02,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-19,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-18,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-17,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-16,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-15,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-14,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-13,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-12,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-11,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-10,Netherlands,0,Deaths,0,12.1696,-68.99
2020-02-01,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-31,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-30,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-29,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-28,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-27,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-26,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-25,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-24,Netherlands,0,Deaths,0,12.1696,-68.99
2020-01-23,Netherlands,0,Deaths,0,12.1696,-68.99
2020-03-09,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-08,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-07,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-06,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-05,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-04,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-03,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-23,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-22,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-21,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-20,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-02,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-19,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-18,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-17,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-16,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-15,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-14,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-13,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-12,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-11,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-10,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-01,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-09,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-08,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-07,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-06,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-05,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-04,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-03,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-29,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-28,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-27,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-26,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-25,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-24,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-23,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-22,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-21,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-20,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-02,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-19,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-18,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-17,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-16,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-15,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-14,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-13,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-12,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-11,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-10,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-02-01,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-31,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-30,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-29,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-28,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-27,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-26,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-25,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-24,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-01-23,Netherlands,0,Deaths,0,12.5186,-70.0358
2020-03-09,Netherlands,56,Confirmed,321,52.1326,5.2913
2020-03-08,Netherlands,77,Confirmed,265,52.1326,5.2913
2020-03-07,Netherlands,60,Confirmed,188,52.1326,5.2913
2020-03-06,Netherlands,46,Confirmed,128,52.1326,5.2913
2020-03-05,Netherlands,44,Confirmed,82,52.1326,5.2913
2020-03-04,Netherlands,14,Confirmed,38,52.1326,5.2913
2020-03-03,Netherlands,6,Confirmed,24,52.1326,5.2913
2020-03-23,Netherlands,545,Confirmed,4749,52.1326,5.2913
2020-03-22,Netherlands,573,Confirmed,4204,52.1326,5.2913
2020-03-21,Netherlands,637,Confirmed,3631,52.1326,5.2913
2020-03-20,Netherlands,534,Confirmed,2994,52.1326,5.2913
2020-03-02,Netherlands,8,Confirmed,18,52.1326,5.2913
2020-03-19,Netherlands,409,Confirmed,2460,52.1326,5.2913
2020-03-18,Netherlands,346,Confirmed,2051,52.1326,5.2913
2020-03-17,Netherlands,292,Confirmed,1705,52.1326,5.2913
2020-03-16,Netherlands,278,Confirmed,1413,52.1326,5.2913
2020-03-15,Netherlands,176,Confirmed,1135,52.1326,5.2913
2020-03-14,Netherlands,155,Confirmed,959,52.1326,5.2913
2020-03-13,Netherlands,301,Confirmed,804,52.1326,5.2913
2020-03-12,Netherlands,0,Confirmed,503,52.1326,5.2913
2020-03-11,Netherlands,121,Confirmed,503,52.1326,5.2913
2020-03-10,Netherlands,61,Confirmed,382,52.1326,5.2913
2020-03-01,Netherlands,4,Confirmed,10,52.1326,5.2913
2020-02-09,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-08,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-07,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-06,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-05,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-04,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-03,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-29,Netherlands,5,Confirmed,6,52.1326,5.2913
2020-02-28,Netherlands,0,Confirmed,1,52.1326,5.2913
2020-02-27,Netherlands,1,Confirmed,1,52.1326,5.2913
2020-02-26,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-25,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-24,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-23,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-22,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-21,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-20,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-02,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-19,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-18,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-17,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-16,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-15,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-14,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-13,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-12,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-11,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-10,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-02-01,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-31,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-30,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-29,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-28,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-27,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-26,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-25,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-24,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-01-23,Netherlands,0,Confirmed,0,52.1326,5.2913
2020-03-09,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-08,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-07,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-06,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-05,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-04,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-03,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-23,Netherlands,1,Confirmed,2,18.0425,-63.0548
2020-03-22,Netherlands,0,Confirmed,1,18.0425,-63.0548
2020-03-21,Netherlands,0,Confirmed,1,18.0425,-63.0548
2020-03-20,Netherlands,1,Confirmed,1,18.0425,-63.0548
2020-03-02,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-19,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-18,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-17,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-16,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-15,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-14,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-13,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-12,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-11,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-10,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-01,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-09,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-08,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-07,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-06,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-05,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-04,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-03,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-29,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-28,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-27,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-26,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-25,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-24,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-23,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-22,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-21,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-20,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-02,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-19,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-18,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-17,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-16,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-15,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-14,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-13,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-12,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-11,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-10,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-02-01,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-31,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-30,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-29,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-28,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-27,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-26,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-25,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-24,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-01-23,Netherlands,0,Confirmed,0,18.0425,-63.0548
2020-03-09,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-08,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-07,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-06,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-05,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-04,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-03,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-23,Netherlands,1,Confirmed,4,12.1696,-68.99
2020-03-22,Netherlands,0,Confirmed,3,12.1696,-68.99
2020-03-21,Netherlands,0,Confirmed,3,12.1696,-68.99
2020-03-20,Netherlands,0,Confirmed,3,12.1696,-68.99
2020-03-02,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-19,Netherlands,0,Confirmed,3,12.1696,-68.99
2020-03-18,Netherlands,0,Confirmed,3,12.1696,-68.99
2020-03-17,Netherlands,2,Confirmed,3,12.1696,-68.99
2020-03-16,Netherlands,0,Confirmed,1,12.1696,-68.99
2020-03-15,Netherlands,0,Confirmed,1,12.1696,-68.99
2020-03-14,Netherlands,1,Confirmed,1,12.1696,-68.99
2020-03-13,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-12,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-11,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-10,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-01,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-09,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-08,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-07,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-06,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-05,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-04,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-03,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-29,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-28,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-27,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-26,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-25,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-24,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-23,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-22,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-21,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-20,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-02,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-19,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-18,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-17,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-16,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-15,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-14,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-13,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-12,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-11,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-10,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-02-01,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-31,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-30,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-29,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-28,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-27,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-26,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-25,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-24,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-01-23,Netherlands,0,Confirmed,0,12.1696,-68.99
2020-03-09,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-08,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-07,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-06,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-05,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-04,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-03,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-23,Netherlands,0,Confirmed,9,12.5186,-70.0358
2020-03-22,Netherlands,4,Confirmed,9,12.5186,-70.0358
2020-03-21,Netherlands,0,Confirmed,5,12.5186,-70.0358
2020-03-20,Netherlands,1,Confirmed,5,12.5186,-70.0358
2020-03-02,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-19,Netherlands,0,Confirmed,4,12.5186,-70.0358
2020-03-18,Netherlands,1,Confirmed,4,12.5186,-70.0358
2020-03-17,Netherlands,1,Confirmed,3,12.5186,-70.0358
2020-03-16,Netherlands,0,Confirmed,2,12.5186,-70.0358
2020-03-15,Netherlands,0,Confirmed,2,12.5186,-70.0358
2020-03-14,Netherlands,0,Confirmed,2,12.5186,-70.0358
2020-03-13,Netherlands,2,Confirmed,2,12.5186,-70.0358
2020-03-12,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-11,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-10,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-03-01,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-02-09,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-02-08,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-02-07,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-02-06,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-02-05,Netherlands,0,Confirmed,0,12.5186,-70.0358
2020-02-04,Netherlands,0,Confirmed,0,12.5186,-70.0358
